date of data collection: Dec 2021

,a,b,c,d,e,f
2180,31.954316509681007,1,cloudy,1,1,-1
2181,19.162143895929038,1,sunny,1,1,3
2182,22.940316990432187,1,sunny,1,2,4
2183,34.60065222271412,1,sunny,2,2,0
2184,33.28652981517066,1,cloudy,1,2,2
2185,33.672794816777255,1,cloudy,1,1,1
2186,24.050113081647886,1,cloudy,0,0,5
2187,26.068028147721137,1,cloudy,1,2,-2
2188,32.250981377875746,1,cloudy,0,0,-5
2189,31.269341148271636,1,cloudy,1,2,-1
2190,23.719499615104038,1,sunny,1,2,3
2191,22.2220176265433,1,sunny,1,1,-4
2192,39.11459013228049,1,cloudy,0,1,5
2193,44.18739836207784,1,sunny,0,0,5
2194,14.206738389428669,1,sunny,0,1,3
2195,14.767349859882188,1,sunny,1,2,-2
2196,24.909322335893304,1,cloudy,0,0,1
2197,22.664872967617455,1,cloudy,0,0,5
2198,21.572508462911014,1,sunny,0,0,-5
2199,26.558839715662657,1,cloudy,1,1,-2
2200,17.951617101286153,1,sunny,0,1,-2
2201,32.48839352244473,1,cloudy,1,1,-1
2202,23.064311570423868,1,sunny,1,1,2
2203,24.606052965991267,1,sunny,1,2,-2
2204,20.607433479473503,1,sunny,1,2,0
2205,40.899531396913,1,cloudy,1,2,2
2206,26.170221199799133,1,sunny,0,0,3
2207,40.33699472696657,1,sunny,0,0,1
2208,46.25798640209183,1,sunny,0,0,5
2209,32.062208552114264,1,cloudy,0,0,4
2210,30.634416569576956,1,cloudy,0,0,3
2211,30.858717477403935,1,sunny,0,1,2
2212,19.733143507095825,1,sunny,0,1,-1
2213,19.254461796346025,1,cloudy,1,2,-2
2214,25.886955095768524,1,cloudy,0,1,-1
2215,27.473995148570292,1,sunny,0,0,-1
2216,15.224642280802307,1,sunny,0,1,-4
2217,22.13512385861669,1,sunny,0,0,-2
2218,24.843517951844316,1,cloudy,0,0,2
2219,24.24928473798087,1,sunny,0,0,3
2220,23.537009852003315,1,sunny,0,0,-1
2221,32.63226119649248,1,sunny,1,2,1
2222,24.59191652162512,1,cloudy,0,0,-3
2223,32.76482085486143,1,cloudy,0,0,-3
2224,31.410969449683872,1,sunny,0,1,-2
2225,38.70213391432937,1,sunny,0,0,-5
2226,29.997594979800326,1,cloudy,1,2,-1
2227,22.200431809071045,1,cloudy,0,0,1
2228,18.496376653614725,1,sunny,0,0,5
2229,24.33833986714302,1,cloudy,0,0,5
2230,21.7635783472787,1,cloudy,0,1,-1
2231,34.20895553059057,1,sunny,0,0,-5
2232,35.45310483444577,1,cloudy,0,0,-2
2233,9.340985001767983,1,sunny,1,2,3
2234,34.21248547043679,1,cloudy,1,2,3
2235,36.50714537452233,1,cloudy,0,0,4
2236,40.13291055217378,1,cloudy,1,2,2
2237,30.71879140819219,1,sunny,1,1,-5
2238,25.897000268323247,1,sunny,1,1,-2
2239,16.046546946265348,1,sunny,0,1,-2
2240,22.901959289956494,1,cloudy,1,2,-5
2241,27.992317924184206,1,cloudy,0,1,1
2242,27.320027632769484,1,cloudy,0,0,4
2243,23.839337614822867,1,cloudy,0,0,-4
2244,29.150370760517543,1,sunny,0,1,1
2245,26.436181450284696,1,cloudy,1,1,-4
2246,15.066028558605817,1,sunny,1,1,2
2247,28.87232595710535,1,sunny,0,0,-4
2248,22.587628700992028,1,sunny,1,2,3
2249,31.106509294119345,1,sunny,0,0,-4
2250,28.18672780622091,1,sunny,0,0,-5
2251,25.71198126977698,1,cloudy,1,2,3
2252,40.98956748919963,1,cloudy,1,2,5
2253,16.07043217124213,1,sunny,1,1,-3
2254,24.41641679626119,1,cloudy,0,0,2
2255,17.43253380628543,1,sunny,0,0,-2
2256,31.95565228014549,1,sunny,0,1,-2
2257,33.43115724198839,1,sunny,1,2,5
2258,29.22989089186606,1,cloudy,0,0,-2
2259,33.32560545679335,1,cloudy,1,2,2
2260,34.21944216793862,1,cloudy,1,1,-3
2261,21.87738410101076,1,sunny,1,1,5
2262,17.628968505703703,1,cloudy,0,1,2
2263,31.297155515352795,1,sunny,1,1,0
2264,32.685301267837005,1,sunny,1,2,3
2265,16.867258571809916,1,cloudy,0,0,-3
2266,20.668767259924454,1,sunny,0,0,-4
2267,21.986846387757875,1,sunny,0,0,-4
2268,38.86157774898759,1,sunny,0,1,3
2269,18.02114530918962,1,sunny,0,0,-2
2270,22.192163438711166,1,sunny,1,2,-2
2271,40.39821338300423,1,cloudy,1,1,-5
2272,37.95685122761377,1,cloudy,1,1,3
2273,33.844326746887226,1,sunny,1,2,4
2274,22.36594222127418,1,sunny,0,1,-3
2275,22.715474459680788,1,sunny,0,0,-2
2276,38.51535588884884,1,cloudy,0,0,1
2277,29.543337116917833,1,cloudy,0,0,1
2278,41.76441144570965,1,cloudy,0,0,0
2279,25.093610468350825,1,cloudy,1,2,-4
2280,36.8278365511614,1,cloudy,0,1,-3
2281,30.180517437863063,1,sunny,1,2,-3
2282,20.393520907742808,1,sunny,0,1,-2
2283,30.772585178748578,1,cloudy,0,0,3
2284,24.315144533986807,1,sunny,1,2,1
2285,35.685944793010464,1,sunny,1,2,-1
2286,25.979019671549853,1,sunny,1,2,-4
2287,22.122214306436128,1,sunny,1,1,-4
2288,32.39665333575022,1,cloudy,0,0,-2
2289,36.455085862483344,1,sunny,1,2,4
2290,28.95221726067457,1,cloudy,1,1,1
2291,24.459158335646336,1,sunny,1,2,2
2292,21.093410006903227,1,sunny,1,2,1
2293,30.01810861236167,1,cloudy,1,2,1
2294,29.69122648402447,1,sunny,2,2,1
2295,21.73767324307212,1,cloudy,1,2,-5
2296,19.560145113679045,1,sunny,1,2,2
2297,37.749600902851505,1,cloudy,1,2,0
2298,24.462414916969035,1,sunny,1,2,3
2299,38.275011496439966,1,sunny,0,1,5
2300,19.768199224342844,1,cloudy,0,1,-4
2301,24.899472616637865,1,sunny,1,1,-3
2302,28.53907980709278,1,cloudy,0,0,-5
2303,25.924407820637594,1,sunny,1,1,-1
2304,25.26449492631574,1,cloudy,1,2,-1
2305,33.21660133457342,1,sunny,0,0,1
2306,27.949349295998005,1,cloudy,2,2,-3
2307,29.338122435928156,1,sunny,1,1,4
2308,36.37307324002122,1,sunny,1,1,0
2309,29.749304501456482,1,cloudy,0,1,-5
2310,26.24768568415332,1,cloudy,1,2,4
2311,13.33275587735241,1,cloudy,0,1,0
2312,30.99351130733305,1,sunny,0,0,-2
2313,31.716179404751085,1,sunny,1,2,1
2314,14.146546804744094,1,sunny,0,0,-2
2315,28.68264551959592,1,sunny,0,0,1
2316,31.22436504015308,1,cloudy,1,2,5
2317,25.328975063905236,1,sunny,0,0,-5
2318,22.94534528154318,1,sunny,0,0,-3
2319,29.38986438771337,1,sunny,1,1,1
2320,18.668117633154516,1,cloudy,1,2,-3
2321,23.40660703841476,1,sunny,1,2,0
2322,15.722741682158444,1,cloudy,1,2,-3
2323,36.63499397222583,1,sunny,1,2,4
2324,17.244673725046415,1,sunny,1,1,-5
2325,35.324849962258504,1,sunny,1,1,-2
2326,29.349500028984806,1,sunny,0,0,-1
2327,21.706462942873777,1,sunny,1,2,-1
2328,21.086215271479666,1,cloudy,1,1,1
2329,24.454312619365574,1,cloudy,0,0,-5
2330,25.98868150883174,1,sunny,0,0,5
2331,27.265155185514715,1,cloudy,1,1,5
2332,32.11192752297505,1,sunny,1,2,-5
2333,31.29036143067591,1,cloudy,0,0,-5
2334,22.48207895453213,1,cloudy,0,0,2
2335,22.906900949153524,1,cloudy,1,2,-3
2336,33.06112494523834,1,sunny,0,0,-3
2337,28.933663691428283,1,sunny,0,0,-3
2338,38.94645668067569,1,cloudy,0,1,-2
2339,33.48244564472515,1,cloudy,1,1,5
2340,25.61073783722723,1,cloudy,0,0,-3
2341,18.217281135121166,1,cloudy,1,1,0
2342,29.123297811330996,1,sunny,0,1,-3
2343,36.07226899310432,1,cloudy,0,1,5
2344,36.86225098095484,1,cloudy,1,2,2
2345,41.27639332246226,1,cloudy,1,2,-1
2346,33.656692080975034,1,sunny,1,2,-2
2347,32.930399470732524,1,cloudy,1,2,5
2348,38.159694014137294,1,cloudy,1,2,-3
2349,26.541192189280974,1,cloudy,0,0,4
2350,27.392792441689153,1,cloudy,1,2,-2
2351,36.631767586385536,1,cloudy,1,2,3
2352,29.752305607626525,1,cloudy,1,1,2
2353,24.122741249798292,1,sunny,0,0,-4
2354,26.212067753538026,1,cloudy,0,0,4
2355,26.08372741827202,1,cloudy,1,1,-3
2356,24.589605671898646,1,sunny,1,2,-5
2357,25.003410297634197,1,cloudy,1,2,-5
2358,34.07429740104238,1,cloudy,0,1,4
2359,13.587116522394169,1,sunny,0,0,5
2360,27.43710005739126,1,cloudy,1,2,0
2361,25.573593674687633,1,sunny,0,0,5
2362,27.610784613731244,1,cloudy,1,2,5
2363,30.663061367000694,1,sunny,0,1,-1
2364,38.16375176884447,1,sunny,1,2,3
2365,24.313195074345582,1,cloudy,1,2,-5
2366,20.898394193565558,1,sunny,1,2,-1
2367,30.41588598210413,1,sunny,0,0,-1
2368,31.0873839724992,1,sunny,0,0,-5
2369,19.333434459750663,1,cloudy,0,1,-4
2370,25.595592410402343,1,sunny,0,1,0
2371,34.998449995016536,1,sunny,0,1,-4
2372,23.402306897610156,1,cloudy,0,0,-3
2373,35.94139503191874,1,sunny,1,2,2
2374,35.55793015718561,1,cloudy,0,1,3
2375,38.61657273018492,1,cloudy,0,0,5
2376,36.685616043303696,1,cloudy,0,0,0
2377,39.10929260422297,1,cloudy,1,1,0
2378,35.44139259750539,1,cloudy,0,1,-1
2379,16.68047285668077,1,sunny,2,2,-1
2380,22.845616962637482,1,sunny,0,0,2
2381,35.42992130948493,1,cloudy,0,0,-4
2382,32.05085802471751,1,cloudy,0,0,-3
2383,33.361383067143514,1,sunny,1,2,0
2384,32.71773415212311,1,sunny,0,1,-1
2385,22.67763624326879,1,sunny,1,2,-5
2386,24.348111524744237,1,cloudy,0,1,4
2387,33.84869922386959,1,cloudy,0,1,2
2388,34.80801708991003,1,sunny,1,2,1
2389,28.69496280512573,1,sunny,0,1,4
2390,31.12246642156334,1,sunny,1,2,-4
2391,23.203717363997068,1,cloudy,0,0,-2
2392,32.25575287514139,1,cloudy,1,1,2
2393,28.105115310921835,1,cloudy,1,1,-3
2394,24.073949707150852,1,cloudy,0,1,1
2395,27.55751788297018,1,cloudy,0,0,5
2396,28.446365218434227,1,cloudy,0,1,-4
2397,24.08071117814155,1,cloudy,0,0,5
2398,31.398019095836823,1,sunny,0,1,3
2399,27.3190750893431,1,sunny,1,1,-2
2400,17.600441850766256,1,sunny,0,0,-3
2401,33.106262745377826,1,sunny,1,2,3
2402,20.427064069664784,1,sunny,0,0,3
2403,30.053277390386285,1,cloudy,1,2,-5
2404,27.604342983686504,1,sunny,1,2,1
2405,26.308643977720756,1,cloudy,0,0,-5
2406,11.400685787123036,1,cloudy,1,2,-3
2407,30.558544258427006,1,cloudy,0,0,2
2408,22.96516883100458,1,cloudy,0,0,-4
2409,22.413734654150367,1,cloudy,0,0,0
2410,20.95556075465347,1,cloudy,0,1,-2
2411,39.068282059282026,1,sunny,0,1,5
2412,32.374281716002685,1,cloudy,0,0,1
2413,38.42663619811926,1,cloudy,1,2,0
2414,18.260052555060355,1,sunny,1,1,1
2415,39.96549873377673,1,sunny,0,1,-5
2416,25.77267535652861,1,sunny,0,0,-3
2417,35.964074889699816,1,cloudy,1,2,1
2418,27.469529284336165,1,cloudy,1,2,3
2419,29.23551881527052,1,cloudy,0,0,0
2420,33.11921998657789,1,sunny,1,1,0
2421,44.00136198898508,1,cloudy,1,2,0
2422,26.5118471661156,1,cloudy,0,1,-4
2423,43.6857986762121,1,cloudy,1,2,-1
2424,33.76229770205308,1,cloudy,1,2,5
2425,15.888573682923042,1,cloudy,1,1,-4
2426,20.429553425388082,1,sunny,1,1,-5
2427,31.508423395981453,1,cloudy,0,1,1
2428,16.881624977934553,1,cloudy,1,2,-1
2429,26.20150826654175,1,sunny,0,0,3
2430,28.18232681974396,1,cloudy,1,2,4
2431,23.117010468630472,1,cloudy,1,1,-3
2432,25.82221190274078,1,sunny,0,1,-4
2433,29.751370518002354,1,sunny,1,2,5
2434,30.450028912848452,1,cloudy,0,0,-1
2435,20.182050829827052,1,sunny,0,1,0
2436,33.95282145681684,1,sunny,1,1,3
2437,34.7040098724431,1,cloudy,1,2,-5
2438,22.001313046491557,1,cloudy,0,0,-2
2439,25.545352732331445,1,cloudy,0,1,0
2440,24.33327053952907,1,cloudy,1,1,-1
2441,24.037130878692942,1,sunny,1,1,-4
2442,27.124055516192858,1,cloudy,0,0,5
2443,26.690633409631758,1,cloudy,1,2,-4
2444,28.931913532725627,1,sunny,1,2,0
2445,32.07865814244702,1,sunny,1,2,0
2446,35.824210884193214,1,sunny,1,1,-1
2447,34.86633613129458,1,cloudy,1,2,-1
2448,36.62862245573197,1,sunny,0,0,-4
2449,17.103297263540416,1,sunny,1,1,-4
2450,19.582976964671236,1,sunny,0,1,-2
2451,27.551146698587328,1,sunny,1,1,4
2452,35.26611591411962,1,cloudy,1,2,-3
2453,10.820674762886984,1,cloudy,0,0,2
2454,27.895585795925047,1,cloudy,1,1,1
2455,37.39367059741758,1,sunny,0,1,-3
2456,24.325595222302166,1,cloudy,0,0,-3
2457,24.629020780712818,1,cloudy,0,0,-5
2458,18.514554613606418,1,sunny,0,0,-4
2459,30.293281151775098,1,cloudy,1,2,-5
2460,18.157062809678646,1,cloudy,1,2,-2
2461,34.417922299295874,1,cloudy,1,2,4
2462,27.026464917469713,1,sunny,1,2,-5
2463,29.421917453325996,1,cloudy,0,0,4
2464,37.09738951372511,1,cloudy,0,1,2
2465,19.584779657129204,1,sunny,1,1,-5
2466,36.982202172599685,1,cloudy,1,2,-1
2467,20.117588670025043,1,sunny,0,0,4
2468,33.318896603109394,1,cloudy,1,1,5
2469,26.382341381167297,1,cloudy,0,1,-4
2470,23.463593476550646,1,sunny,1,2,-1
2471,31.159010097086306,1,sunny,0,0,0
2472,32.35970865073686,1,cloudy,0,0,-5
2473,27.13050100232327,1,cloudy,1,1,-2
2474,27.238477343862286,1,cloudy,0,0,1
2475,37.231009818522224,1,sunny,1,2,4
2476,31.404138966378053,1,cloudy,2,2,4
2477,38.388414458229626,1,sunny,1,2,-5
2478,22.20039219490871,1,sunny,0,0,0
2479,26.59372540608782,1,sunny,1,2,-1
2480,32.47708773611528,1,sunny,1,1,4
2481,16.261450098197788,1,cloudy,1,2,2
2482,29.324029407586444,1,sunny,1,1,3
2483,17.858634678496355,1,sunny,0,1,-4
2484,19.839656246337135,1,sunny,1,2,2
2485,32.669455804064775,1,sunny,0,1,-2
2486,38.39350858229384,1,cloudy,0,0,1
2487,29.879696254265184,1,cloudy,0,0,0
2488,27.4290150058471,1,sunny,0,1,-1
2489,27.086023811961883,1,cloudy,0,0,3
2490,13.841575945584916,1,sunny,0,1,-3
2491,29.708335716812908,1,cloudy,0,1,-1
2492,32.7717908070039,1,sunny,0,0,1
2493,33.53599264695161,1,sunny,1,2,-1
2494,38.30263270748321,1,cloudy,1,1,2
2495,17.872644684744035,1,cloudy,1,1,-3
2496,21.701514375717387,1,sunny,1,2,-4
2497,22.472656707762738,1,cloudy,0,0,-1
2498,16.81273303343423,1,cloudy,0,0,5
2499,31.958579492206606,1,cloudy,1,2,-2
2500,30.852128786078453,1,cloudy,0,0,5
2501,24.671396044685007,1,cloudy,1,1,-4
2502,24.689181046403395,1,cloudy,0,0,-1
2503,24.09898403482264,1,cloudy,1,1,3
2504,27.16504462598091,1,sunny,0,0,-4
2505,13.535284357456254,1,cloudy,1,2,-5
2506,32.103058939166644,1,sunny,1,2,0
2507,30.034617126485344,1,sunny,1,2,1
2508,26.622796463649586,1,cloudy,0,0,-2
2509,24.96849460226116,1,sunny,1,2,5
2510,26.05456756835728,1,cloudy,0,0,2
2511,26.84582618226509,1,sunny,0,1,3
2512,16.619089251681217,1,sunny,1,1,-1
2513,37.940821580352285,1,cloudy,1,1,-1
2514,13.803364068985434,1,cloudy,1,2,-2
2515,31.144878716143598,1,sunny,1,2,-3
2516,17.29533095463193,1,cloudy,0,1,2
2517,44.88417613220611,1,cloudy,0,0,2
2518,23.7523071293174,1,cloudy,1,1,-4
2519,21.43060594767563,1,cloudy,0,0,-4
2520,21.367277779225976,1,sunny,0,0,-1
2521,34.36329826195854,1,sunny,1,2,2
2522,21.660939937664843,1,cloudy,1,2,-3
2523,38.14750205872555,1,cloudy,1,2,4
2524,26.089628564470864,1,sunny,0,0,5
2525,17.074159605541407,1,cloudy,1,2,-4
2526,21.11349388509224,1,sunny,0,0,-2
2527,32.64199428018334,1,sunny,1,2,1
2528,23.096281031672167,1,sunny,0,0,-4
2529,31.13677742634047,1,sunny,0,1,0
2530,19.584091105863944,1,cloudy,0,0,-2
2531,37.54521790375016,1,sunny,1,2,2
2532,27.96774973998785,1,cloudy,1,2,-2
2533,26.35247798159413,1,cloudy,1,2,-1
2534,33.080549853843245,1,sunny,1,1,4
2535,30.58184356179545,1,sunny,0,1,4
2536,28.361709166389367,1,cloudy,1,1,-5
2537,26.09835864114713,1,cloudy,1,2,-1
2538,30.39281163072767,1,cloudy,0,0,4
2539,20.35740417657106,1,sunny,0,0,-2
2540,23.96997693024597,1,cloudy,0,1,-3
2541,19.89590231839604,1,sunny,0,1,4
2542,23.34734754408885,1,sunny,0,1,-5
2543,19.437632251171323,1,cloudy,1,2,-4
2544,25.641957420973018,1,cloudy,1,2,-4
2545,25.34298465530989,1,cloudy,1,2,-3
2546,15.49144800308976,1,cloudy,0,0,-4
2547,26.91239053988557,1,sunny,0,1,-5
2548,32.72634489090613,1,cloudy,1,1,-5
2549,28.19639215770593,1,sunny,0,0,-2
2550,27.155375223017316,1,sunny,0,1,-2
2551,25.991189180590254,1,sunny,1,2,0
2552,30.35593552020664,1,sunny,1,2,-2
2553,22.770149734083763,1,cloudy,1,2,-1
2554,28.580964686791873,1,sunny,0,0,0
2555,29.385921911263683,1,cloudy,1,1,-5
2556,25.5663035619217,1,cloudy,1,2,4
2557,29.132270797911847,1,sunny,0,1,4
2558,31.104825142153242,1,cloudy,1,2,4
2559,13.885213409726088,1,cloudy,1,2,-3
2560,30.803095108035045,1,cloudy,0,0,3
2561,27.57949853943314,1,sunny,0,0,0
2562,31.619650459050156,1,sunny,1,2,0
2563,27.99176819531794,1,sunny,0,0,-1
2564,21.268704066818152,1,cloudy,0,0,-5
2565,27.930934667318454,1,sunny,1,1,3
2566,15.60609922875038,1,cloudy,1,1,-3
2567,22.465510744007556,1,sunny,0,0,1
2568,31.73962420345495,1,cloudy,0,0,-4
2569,41.40846047533534,1,cloudy,0,0,5
2570,24.48002584190318,1,cloudy,1,2,5
2571,21.754971067284586,1,cloudy,1,1,1
2572,31.136523610706373,1,sunny,0,1,0
2573,22.36800603659455,1,cloudy,1,2,-1
2574,22.194584424116336,1,sunny,1,2,0
2575,29.12750949555142,1,sunny,0,1,1
2576,36.952585216289116,1,sunny,0,0,-2
2577,24.59828262617865,1,sunny,1,2,5
2578,44.557362840080394,1,sunny,1,2,-2
2579,44.52231122119587,1,cloudy,1,2,-1
2580,32.36244487537794,1,sunny,1,1,-5
2581,23.242161767355725,1,sunny,0,0,5
2582,17.966752364880794,1,sunny,1,2,-5
2583,23.057605540496418,1,cloudy,0,1,4
2584,42.277046126946914,1,sunny,1,2,5
2585,24.146317835000694,1,sunny,1,2,-2
2586,23.150971239517972,1,sunny,1,2,5
2587,15.68095895620205,1,cloudy,0,0,1
2588,37.16732894030445,1,cloudy,1,2,1
2589,25.159674651117,1,cloudy,1,2,3
2590,21.059781139096255,1,sunny,0,1,-3
2591,26.327541349734645,1,sunny,0,0,3
2592,29.677424178705024,1,cloudy,1,1,-3
2593,33.92949318433396,1,sunny,1,2,5
2594,33.76385945704286,1,sunny,0,1,1
2595,36.1106727134664,1,cloudy,1,2,-3
2596,21.378491004996555,1,sunny,1,2,5
2597,21.737015676512126,1,sunny,0,1,-3
2598,39.57642318217487,1,sunny,1,2,-2
2599,28.518060411252943,1,cloudy,0,0,4
2600,28.081370039586922,1,sunny,1,1,0
2601,31.14353893875374,1,cloudy,1,2,0
2602,40.61270946585256,1,sunny,1,1,-4
2603,22.37776663968755,1,cloudy,0,0,2
2604,18.907513205483788,1,sunny,0,0,2
2605,20.407008539254186,1,sunny,0,0,2
2606,30.47739851376555,1,sunny,0,0,3
2607,28.8174252386735,1,sunny,0,0,5
2608,34.525393179281856,1,sunny,2,2,0
2609,21.582146172356534,1,sunny,1,1,-5
2610,24.116206763401507,1,sunny,1,2,1
2611,26.02634557180044,1,sunny,1,2,-4
2612,27.57978529536104,1,sunny,0,0,-1
2613,32.95439468894576,1,cloudy,0,0,-3
2614,34.71823994754515,1,sunny,1,2,5
2615,23.625000114276045,1,sunny,0,0,5
2616,40.399079972104346,1,cloudy,1,1,-1
2617,32.022203445336274,1,cloudy,1,2,5
2618,24.347238289430422,1,cloudy,0,1,3
2619,30.651549117343965,1,cloudy,1,1,4
2620,27.230457161116824,1,sunny,1,2,-3
2621,14.995788130372254,1,cloudy,1,2,-4
2622,11.946603381017754,1,sunny,0,0,-5
2623,21.739201859982405,1,cloudy,1,2,-4
2624,21.44764218222358,1,cloudy,1,1,-3
2625,29.061260839583866,1,cloudy,0,0,2
2626,31.143553063643452,1,sunny,1,2,-3
2627,16.56913226722839,1,sunny,1,1,5
2628,31.282852765180724,1,sunny,1,1,-1
2629,28.112878975290545,1,cloudy,0,0,-3
2630,31.92839074213311,1,cloudy,1,1,-3
2631,36.930581583533055,1,sunny,0,1,-1
2632,41.2835797057142,1,cloudy,0,1,5
2633,24.534004228761617,1,cloudy,1,2,0
2634,33.886577477580495,1,cloudy,0,0,4
2635,23.396693382953018,1,sunny,1,2,4
2636,25.869239588047552,1,cloudy,0,0,1
2637,33.15233241658791,1,sunny,0,0,5
2638,26.42477124202033,1,sunny,1,1,-1
2639,36.41792351107687,1,sunny,0,1,-3
2640,18.819290870352194,1,sunny,0,0,5
2641,19.987762772536307,1,cloudy,1,2,0
2642,18.978443977861392,1,cloudy,1,2,-3
2643,30.085763126308564,1,cloudy,0,1,-2
2644,32.25224267665603,1,cloudy,0,0,0
2645,28.054530800355483,1,cloudy,0,0,5
2646,21.962919441456975,1,cloudy,0,0,-2
2647,32.39582444508225,1,cloudy,1,1,3
2648,10.902112201491182,1,cloudy,1,1,0
2649,34.689907403471075,1,sunny,0,0,5
2650,34.18543633064172,1,sunny,1,2,0
2651,24.29552464599148,1,sunny,0,0,3
2652,27.049865108436254,1,sunny,0,0,3
2653,24.321596296156912,1,cloudy,0,0,2
2654,19.231244363532426,1,cloudy,0,0,2
2655,27.709488829067624,1,sunny,0,0,-5
2656,34.45967141113199,1,cloudy,0,0,0
2657,33.11249082017798,1,sunny,1,1,0
2658,38.24465786740149,1,cloudy,1,1,5
2659,34.99105783279693,1,cloudy,0,0,1
2660,30.285904208046354,1,cloudy,1,1,-3
2661,24.141265905476928,1,cloudy,1,2,-5
2662,13.65542898762761,1,cloudy,0,0,-2
2663,33.44012789933399,1,sunny,0,1,-4
2664,29.70199702585894,1,sunny,1,2,-4
2665,35.93091321112326,1,cloudy,1,1,0
2666,24.360364645173867,1,sunny,1,2,-3
2667,29.769737524875953,1,cloudy,0,1,1
2668,33.134089282854106,1,sunny,1,1,-4
2669,31.081027316862645,1,cloudy,0,0,2
2670,34.57113286799682,1,cloudy,0,0,2
2671,25.357052359277727,1,sunny,1,2,-3
2672,28.3556785898108,1,sunny,1,1,2
2673,24.638486189303553,1,sunny,0,0,-3
2674,38.850554237240914,1,sunny,0,1,1
2675,17.924532791294112,1,sunny,0,0,-5
2676,25.02217256414248,1,sunny,0,1,-1
2677,20.06552816805189,1,cloudy,0,0,-2
2678,36.718934270305766,1,sunny,0,0,4
2679,19.775312270128833,1,sunny,0,0,4
2680,41.26180551455156,1,cloudy,0,0,1
2681,27.735824972665622,1,sunny,0,0,3
2682,24.256268789342855,1,sunny,0,0,-1
2683,28.583649614880382,1,cloudy,1,2,-3
2684,35.813807199521335,1,sunny,1,1,1
2685,32.1532624332833,1,cloudy,1,1,-3
2686,32.650886893698036,1,cloudy,1,2,5
2687,37.81279274821792,1,sunny,1,1,1
2688,31.03809654552139,1,sunny,0,0,-2
2689,16.796540503334317,1,cloudy,1,2,-1
2690,40.965773957924775,1,cloudy,0,1,5
2691,22.509482992990417,1,sunny,0,0,-5
2692,31.931918616961145,1,cloudy,1,1,-5
2693,30.942400531003447,1,sunny,0,0,5
2694,29.84469487348083,1,cloudy,0,1,1
2695,29.78896646521959,1,cloudy,0,0,4
2696,31.790847411214656,1,sunny,0,0,3
2697,31.353665365908256,1,sunny,0,0,5
2698,30.309739669805026,1,cloudy,1,1,5
2699,30.634227880894468,1,sunny,1,1,2
2700,33.73854144671787,1,cloudy,1,2,-1
2701,32.54184213524287,1,cloudy,0,0,5
2702,25.864513631488478,1,sunny,1,2,1
2703,30.243460699835946,1,cloudy,0,0,4
2704,31.078153112057965,1,cloudy,0,1,-2
2705,39.26003883977636,1,cloudy,1,2,0
2706,34.62686812540484,1,sunny,0,0,-4
2707,24.613147598972045,1,sunny,1,1,2
2708,24.441922136565466,1,sunny,0,0,1
2709,30.23667323070189,1,cloudy,0,0,-5
2710,32.355785235144026,1,sunny,1,2,0
2711,22.61300710853413,1,cloudy,1,2,1
2712,35.042188969637586,1,sunny,1,1,4
2713,13.290421398157523,1,sunny,0,0,3
2714,30.737289357630875,1,cloudy,1,2,-2
2715,32.86295897123078,1,cloudy,1,1,0
2716,12.336547920945836,1,sunny,0,0,-1
2717,36.7341688480385,1,cloudy,2,2,-3
2718,35.5267473807809,1,cloudy,0,0,4
2719,16.26609279554365,1,sunny,2,2,0
2720,32.47250095330982,1,cloudy,1,1,-1
2721,18.862399475540315,1,cloudy,0,1,-4
2722,23.939611166627742,1,cloudy,0,0,-2
2723,20.758698790882388,1,sunny,0,1,-4
2724,24.675641761864185,1,sunny,1,2,5
2725,31.556418461733756,1,sunny,0,0,5
2726,40.414427169070116,1,cloudy,1,2,5
2727,26.792111877136925,1,cloudy,0,0,0
2728,33.39748719068648,1,sunny,0,0,3
2729,28.820040857849676,1,sunny,0,1,-1
2730,27.28663722468593,1,cloudy,0,1,-5
2731,38.15220383716283,1,sunny,1,1,5
2732,21.226245299482695,1,cloudy,1,2,-3
2733,39.60494696476719,1,sunny,0,0,5
2734,18.74914518213399,1,cloudy,0,1,-3
2735,37.29824825142706,1,sunny,1,2,-2
2736,30.534013780450557,1,cloudy,0,0,5
2737,12.336023534788492,1,sunny,1,2,-5
2738,27.775195309020003,1,cloudy,0,1,5
2739,36.512942592837554,1,sunny,0,1,2
2740,25.30449939935423,1,cloudy,0,1,-2
2741,27.345562437218952,1,cloudy,0,1,2
2742,25.152964265466238,1,cloudy,0,0,0
2743,31.4635852071399,1,cloudy,1,2,4
2744,46.67298500627703,1,sunny,0,0,3
2745,40.83842400062286,1,cloudy,0,1,2
2746,15.580526199516715,1,sunny,1,2,-1
2747,18.01864473858116,1,cloudy,0,0,0
2748,15.103044481635298,1,sunny,0,0,5
2749,29.59223033447231,1,sunny,0,0,-1
2750,29.852534174830037,1,cloudy,0,1,-3
2751,11.334631457094787,1,sunny,1,1,-5
2752,31.884984629414213,1,sunny,0,1,4
2753,27.052944382983025,1,cloudy,0,0,0
2754,31.35776461641274,1,sunny,1,2,2
2755,44.6075539162047,1,cloudy,1,2,5
2756,18.703647409628292,1,cloudy,1,2,-5
2757,32.09085424461056,1,cloudy,1,2,-3
2758,22.33707464739004,1,cloudy,0,0,3
2759,34.17618343085323,1,cloudy,0,0,3
2760,35.082285290067894,1,cloudy,1,1,1
2761,37.67651405770319,1,cloudy,0,1,4
